Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
random,3731,4,1038,10000,10.38,
random,3731,5,962,10000,9.62,
random,3731,6,1038,10000,10.38,
random,3731,7,0,10000,0.0,
random,3731,8,0,10000,0.0,
random,3731,9,0,10000,0.0,
random,3732,0,0,10000,0.0,
random,3732,1,4975,10000,49.75,
random,3732,2,977,10000,9.77,
random,3732,3,1024,10000,10.24,
random,3732,4,974,10000,9.74,
random,3732,5,1012,10000,10.12,
random,3732,6,1038,10000,10.38,
random,3732,7,0,10000,0.0,
random,3732,8,0,10000,0.0,
random,3732,9,0,10000,0.0,
random,3733,0,0,10000,0.0,
random,3733,1,4923,10000,49.230000000000004,
random,3733,2,1077,10000,10.77,
random,3733,3,1027,10000,10.27,
random,3733,4,972,10000,9.719999999999999,
random,3733,5,992,10000,9.92,
random,3733,6,1009,10000,10.09,
random,3733,7,0,10000,0.0,
random,3733,8,0,10000,0.0,
random,3733,9,0,10000,0.0,
random,3734,0,0,10000,0.0,
random,3734,1,4971,10000,49.71,
random,3734,2,1089,10000,10.89,
random,3734,3,987,10000,9.87,
random,3734,4,1021,10000,10.209999999999999,
random,3734,5,918,10000,9.180000000000001,
random,3734,6,1014,10000,10.14,
random,3734,7,0,10000,0.0,
random,3734,8,0,10000,0.0,
random,3734,9,0,10000,0.0,
random,3735,0,0,10000,0.0,
random,3735,1,5036,10000,50.36000000000001,
random,3735,2,1000,10000,10.0,
random,3735,3,1004,10000,10.040000000000001,
random,3735,4,989,10000,9.89,
random,3735,5,969,10000,9.69,
random,3735,6,1002,10000,10.02,
random,3735,7,0,10000,0.0,
random,3735,8,0,10000,0.0,
random,3735,9,0,10000,0.0,
random,3736,0,0,10000,0.0,
random,3736,1,5036,10000,50.36000000000001,
random,3736,2,1006,10000,10.059999999999999,
random,3736,3,991,10000,9.91,
random,3736,4,958,10000,9.58,
random,3736,5,1027,10000,10.27,
random,3736,6,982,10000,9.82,
random,3736,7,0,10000,0.0,
random,3736,8,0,10000,0.0,
random,3736,9,0,10000,0.0,
random,3737,0,0,10000,0.0,
random,3737,1,5003,10000,50.029999999999994,
random,3737,2,1042,10000,10.42,
random,3737,3,998,10000,9.98,
random,3737,4,1009,10000,10.09,
random,3737,5,989,10000,9.89,
random,3737,6,959,10000,9.59,
random,3737,7,0,10000,0.0,
random,3737,8,0,10000,0.0,
random,3737,9,0,10000,0.0,
random,3738,0,0,10000,0.0,
random,3738,1,5019,10000,50.19,
random,3738,2,1003,10000,10.03,
random,3738,3,1031,10000,10.31,
random,3738,4,972,10000,9.719999999999999,
random,3738,5,985,10000,9.85,
random,3738,6,990,10000,9.9,
random,3738,7,0,10000,0.0,
random,3738,8,0,10000,0.0,
random,3738,9,0,10000,0.0,
random,3739,0,0,10000,0.0,
random,3739,1,4902,10000,49.02,
random,3739,2,1037,10000,10.37,
random,3739,3,987,10000,9.87,
random,3739,4,1057,10000,10.57,
random,3739,5,1008,10000,10.08,
random,3739,6,1009,10000,10.09,
random,3739,7,0,10000,0.0,
random,3739,8,0,10000,0.0,
random,3739,9,0,10000,0.0,
random,3740,0,0,10000,0.0,
random,3740,1,5046,10000,50.46000000000001,
random,3740,2,1017,10000,10.17,
random,3740,3,1060,10000,10.6,
random,3740,4,954,10000,9.54,
random,3740,5,947,10000,9.47,
random,3740,6,976,10000,9.76,
random,3740,7,0,10000,0.0,
random,3740,8,0,10000,0.0,
random,3740,9,0,10000,0.0,
random,3741,0,0,10000,0.0,
random,3741,1,5000,10000,50.0,
random,3741,2,969,10000,9.69,
random,3741,3,960,10000,9.6,
random,3741,4,1064,10000,10.639999999999999,
random,3741,5,994,10000,9.94,
random,3741,6,1013,10000,10.13,
random,3741,7,0,10000,0.0,
random,3741,8,0,10000,0.0,
random,3741,9,0,10000,0.0,
random,3742,0,0,10000,0.0,
random,3742,1,4996,10000,49.96,
random,3742,2,1016,10000,10.16,
random,3742,3,1034,10000,10.34,
random,3742,4,994,10000,9.94,
random,3742,5,1004,10000,10.040000000000001,
random,3742,6,956,10000,9.56,
random,3742,7,0,10000,0.0,
random,3742,8,0,10000,0.0,
random,3742,9,0,10000,0.0,
random,3743,0,0,10000,0.0,
random,3743,1,4941,10000,49.41,
random,3743,2,1009,10000,10.09,
random,3743,3,1057,10000,10.57,
random,3743,4,1040,10000,10.4,
random,3743,5,1009,10000,10.09,
random,3743,6,944,10000,9.44,
random,3743,7,0,10000,0.0,
random,3743,8,0,10000,0.0,
random,3743,9,0,10000,0.0,
random,3744,0,0,10000,0.0,
random,3744,1,4883,10000,48.83,
random,3744,2,1088,10000,10.879999999999999,
random,3744,3,1025,10000,10.25,
random,3744,4,1019,10000,10.190000000000001,
random,3744,5,977,10000,9.77,
random,3744,6,1008,10000,10.08,
random,3744,7,0,10000,0.0,
random,3744,8,0,10000,0.0,
random,3744,9,0,10000,0.0,
random,3745,0,0,10000,0.0,
random,3745,1,4993,10000,49.93,
random,3745,2,1026,10000,10.26,
random,3745,3,992,10000,9.92,
random,3745,4,971,10000,9.71,
random,3745,5,1038,10000,10.38,
random,3745,6,980,10000,9.8,
random,3745,7,0,10000,0.0,
random,3745,8,0,10000,0.0,
random,3745,9,0,10000,0.0,
random,3746,0,0,10000,0.0,
random,3746,1,4935,10000,49.35,
random,3746,2,1001,10000,10.01,
random,3746,3,1038,10000,10.38,
random,3746,4,1011,10000,10.11,
random,3746,5,1000,10000,10.0,
random,3746,6,1015,10000,10.15,
random,3746,7,0,10000,0.0,
random,3746,8,0,10000,0.0,
random,3746,9,0,10000,0.0,
random,3747,0,0,10000,0.0,
random,3747,1,5114,10000,51.13999999999999,
random,3747,2,948,10000,9.48,
random,3747,3,980,10000,9.8,
random,3747,4,1007,10000,10.07,
random,3747,5,1046,10000,10.459999999999999,
random,3747,6,905,10000,9.049999999999999,
random,3747,7,0,10000,0.0,
random,3747,8,0,10000,0.0,
random,3747,9,0,10000,0.0,
random,3748,0,0,10000,0.0,
random,3748,1,5013,10000,50.129999999999995,
random,3748,2,948,10000,9.48,
random,3748,3,1043,10000,10.43,
random,3748,4,964,10000,9.64,
random,3748,5,1034,10000,10.34,
random,3748,6,998,10000,9.98,
random,3748,7,0,10000,0.0,
random,3748,8,0,10000,0.0,
random,3748,9,0,10000,0.0,
random,3749,0,0,10000,0.0,
random,3749,1,4956,10000,49.559999999999995,
random,3749,2,956,10000,9.56,
random,3749,3,1045,10000,10.45,
random,3749,4,995,10000,9.950000000000001,
random,3749,5,1008,10000,10.08,
random,3749,6,1040,10000,10.4,
random,3749,7,0,10000,0.0,
random,3749,8,0,10000,0.0,
random,3749,9,0,10000,0.0,
random,3750,0,0,10000,0.0,
random,3750,1,5096,10000,50.96000000000001,
random,3750,2,1019,10000,10.190000000000001,
random,3750,3,939,10000,9.39,
random,3750,4,990,10000,9.9,
random,3750,5,964,10000,9.64,
random,3750,6,992,10000,9.92,
random,3750,7,0,10000,0.0,
random,3750,8,0,10000,0.0,
random,3750,9,0,10000,0.0,
random,3751,0,0,10000,0.0,
random,3751,1,4911,10000,49.11,
random,3751,2,1051,10000,10.51,
random,3751,3,1028,10000,10.280000000000001,
random,3751,4,1015,10000,10.15,
random,3751,5,1055,10000,10.549999999999999,
random,3751,6,940,10000,9.4,
random,3751,7,0,10000,0.0,
random,3751,8,0,10000,0.0,
random,3751,9,0,10000,0.0,
random,3752,0,0,10000,0.0,
random,3752,1,5009,10000,50.09,
random,3752,2,975,10000,9.75,
random,3752,3,979,10000,9.790000000000001,
random,3752,4,1033,10000,10.33,
random,3752,5,997,10000,9.969999999999999,
random,3752,6,1007,10000,10.07,
random,3752,7,0,10000,0.0,
random,3752,8,0,10000,0.0,
random,3752,9,0,10000,0.0,
random,3753,0,0,10000,0.0,
random,3753,1,5036,10000,50.36000000000001,
random,3753,2,1013,10000,10.13,
random,3753,3,964,10000,9.64,
random,3753,4,999,10000,9.99,
random,3753,5,1020,10000,10.2,
random,3753,6,968,10000,9.68,
random,3753,7,0,10000,0.0,
random,3753,8,0,10000,0.0,
random,3753,9,0,10000,0.0,
random,3754,0,0,10000,0.0,
random,3754,1,4963,10000,49.63,
random,3754,2,1034,10000,10.34,
random,3754,3,996,10000,9.959999999999999,
random,3754,4,978,10000,9.78,
random,3754,5,1036,10000,10.36,
random,3754,6,993,10000,9.93,
random,3754,7,0,10000,0.0,
random,3754,8,0,10000,0.0,
random,3754,9,0,10000,0.0,
random,3755,0,0,10000,0.0,
random,3755,1,4986,10000,49.86,
random,3755,2,1019,10000,10.190000000000001,
random,3755,3,1011,10000,10.11,
random,3755,4,988,10000,9.879999999999999,
random,3755,5,989,10000,9.89,
random,3755,6,1007,10000,10.07,
random,3755,7,0,10000,0.0,
random,3755,8,0,10000,0.0,
random,3755,9,0,10000,0.0,
random,3756,0,0,10000,0.0,
random,3756,1,5031,10000,50.31,
random,3756,2,1009,10000,10.09,
random,3756,3,995,10000,9.950000000000001,
random,3756,4,1002,10000,10.02,
random,3756,5,1018,10000,10.18,
random,3756,6,945,10000,9.45,
random,3756,7,0,10000,0.0,
random,3756,8,0,10000,0.0,
random,3756,9,0,10000,0.0,
random,3757,0,0,10000,0.0,
random,3757,1,5055,10000,50.55,
random,3757,2,1018,10000,10.18,
random,3757,3,1013,10000,10.13,
random,3757,4,961,10000,9.610000000000001,
random,3757,5,975,10000,9.75,
random,3757,6,978,10000,9.78,
random,3757,7,0,10000,0.0,
random,3757,8,0,10000,0.0,
random,3757,9,0,10000,0.0,
random,3758,0,0,10000,0.0,
random,3758,1,5036,10000,50.36000000000001,
random,3758,2,997,10000,9.969999999999999,
random,3758,3,969,10000,9.69,
random,3758,4,1016,10000,10.16,
random,3758,5,975,10000,9.75,
random,3758,6,1007,10000,10.07,
random,3758,7,0,10000,0.0,
random,3758,8,0,10000,0.0,
random,3758,9,0,10000,0.0,
random,3759,0,0,10000,0.0,
random,3759,1,4979,10000,49.79,
random,3759,2,1002,10000,10.02,
random,3759,3,989,10000,9.89,
random,3759,4,982,10000,9.82,
random,3759,5,1021,10000,10.209999999999999,
random,3759,6,1027,10000,10.27,
random,3759,7,0,10000,0.0,
random,3759,8,0,10000,0.0,
random,3759,9,0,10000,0.0,
random,3760,0,0,10000,0.0,
random,3760,1,5015,10000,50.14999999999999,
random,3760,2,947,10000,9.47,
random,3760,3,996,10000,9.959999999999999,
random,3760,4,990,10000,9.9,
random,3760,5,1039,10000,10.39,
random,3760,6,1013,10000,10.13,
random,3760,7,0,10000,0.0,
random,3760,8,0,10000,0.0,
random,3760,9,0,10000,0.0,
random,3761,0,0,10000,0.0,
random,3761,1,4924,10000,49.24,
random,3761,2,1019,10000,10.190000000000001,
random,3761,3,976,10000,9.76,
random,3761,4,1069,10000,10.69,
random,3761,5,1007,10000,10.07,
random,3761,6,1005,10000,10.05,
random,3761,7,0,10000,0.0,
random,3761,8,0,10000,0.0,
random,3761,9,0,10000,0.0,
random,3762,0,0,10000,0.0,
random,3762,1,4979,10000,49.79,
random,3762,2,1029,10000,10.290000000000001,
random,3762,3,1013,10000,10.13,
random,3762,4,1024,10000,10.24,
random,3762,5,947,10000,9.47,
random,3762,6,1008,10000,10.08,
random,3762,7,0,10000,0.0,
random,3762,8,0,10000,0.0,
random,3762,9,0,10000,0.0,
random,3763,0,0,10000,0.0,
random,3763,1,4896,10000,48.96,
random,3763,2,1026,10000,10.26,
random,3763,3,1003,10000,10.03,
random,3763,4,1017,10000,10.17,
random,3763,5,1040,10000,10.4,
random,3763,6,1018,10000,10.18,
random,3763,7,0,10000,0.0,
random,3763,8,0,10000,0.0,
random,3763,9,0,10000,0.0,
random,3764,0,0,10000,0.0,
random,3764,1,4908,10000,49.08,
random,3764,2,999,10000,9.99,
random,3764,3,1020,10000,10.2,
random,3764,4,1054,10000,10.54,
random,3764,5,1026,10000,10.26,
random,3764,6,993,10000,9.93,
random,3764,7,0,10000,0.0,
random,3764,8,0,10000,0.0,
random,3764,9,0,10000,0.0,
random,3765,0,0,10000,0.0,
random,3765,1,4933,10000,49.33,
random,3765,2,1064,10000,10.639999999999999,
random,3765,3,1009,10000,10.09,
random,3765,4,1030,10000,10.299999999999999,
random,3765,5,1005,10000,10.05,
random,3765,6,959,10000,9.59,
random,3765,7,0,10000,0.0,
random,3765,8,0,10000,0.0,
random,3765,9,0,10000,0.0,
random,3766,0,0,10000,0.0,
random,3766,1,5028,10000,50.28,
random,3766,2,948,10000,9.48,
random,3766,3,1047,10000,10.47,
random,3766,4,996,10000,9.959999999999999,
random,3766,5,986,10000,9.86,
random,3766,6,995,10000,9.950000000000001,
random,3766,7,0,10000,0.0,
random,3766,8,0,10000,0.0,
random,3766,9,0,10000,0.0,
random,3767,0,0,10000,0.0,
random,3767,1,4918,10000,49.18,
random,3767,2,1052,10000,10.52,
random,3767,3,987,10000,9.87,
random,3767,4,984,10000,9.84,
random,3767,5,1035,10000,10.35,
random,3767,6,1024,10000,10.24,
random,3767,7,0,10000,0.0,
random,3767,8,0,10000,0.0,
random,3767,9,0,10000,0.0,
random,3768,0,0,10000,0.0,
random,3768,1,4914,10000,49.14,
random,3768,2,1017,10000,10.17,
random,3768,3,1051,10000,10.51,
random,3768,4,1052,10000,10.52,
random,3768,5,963,10000,9.629999999999999,
random,3768,6,1003,10000,10.03,
random,3768,7,0,10000,0.0,
random,3768,8,0,10000,0.0,
random,3768,9,0,10000,0.0,
random,3769,0,0,10000,0.0,
random,3769,1,4963,10000,49.63,
random,3769,2,1024,10000,10.24,
random,3769,3,1001,10000,10.01,
random,3769,4,1005,10000,10.05,
random,3769,5,997,10000,9.969999999999999,
random,3769,6,1010,10000,10.100000000000001,
random,3769,7,0,10000,0.0,
random,3769,8,0,10000,0.0,
random,3769,9,0,10000,0.0,
random,3770,0,0,10000,0.0,
random,3770,1,4953,10000,49.53,
random,3770,2,954,10000,9.54,
random,3770,3,993,10000,9.93,
random,3770,4,1004,10000,10.040000000000001,
random,3770,5,1100,10000,11.0,
random,3770,6,996,10000,9.959999999999999,
random,3770,7,0,10000,0.0,
random,3770,8,0,10000,0.0,
random,3770,9,0,10000,0.0,
random,3771,0,0,10000,0.0,
random,3771,1,4963,10000,49.63,
random,3771,2,1007,10000,10.07,
random,3771,3,1005,10000,10.05,
random,3771,4,1041,10000,10.41,
random,3771,5,943,10000,9.43,
random,3771,6,1041,10000,10.41,
random,3771,7,0,10000,0.0,
random,3771,8,0,10000,0.0,
random,3771,9,0,10000,0.0,
random,3772,0,0,10000,0.0,
random,3772,1,5075,10000,50.74999999999999,
random,3772,2,953,10000,9.53,
random,3772,3,976,10000,9.76,
random,3772,4,984,10000,9.84,
random,3772,5,979,10000,9.790000000000001,
random,3772,6,1033,10000,10.33,
random,3772,7,0,10000,0.0,
random,3772,8,0,10000,0.0,
random,3772,9,0,10000,0.0,
random,3773,0,0,10000,0.0,
random,3773,1,5043,10000,50.43,
random,3773,2,969,10000,9.69,
random,3773,3,977,10000,9.77,
random,3773,4,1028,10000,10.280000000000001,
random,3773,5,996,10000,9.959999999999999,
random,3773,6,987,10000,9.87,
random,3773,7,0,10000,0.0,
random,3773,8,0,10000,0.0,
random,3773,9,0,10000,0.0,
random,3774,0,0,10000,0.0,
random,3774,1,5051,10000,50.51,
random,3774,2,991,10000,9.91,
random,3774,3,968,10000,9.68,
random,3774,4,1003,10000,10.03,
random,3774,5,986,10000,9.86,
random,3774,6,1001,10000,10.01,
random,3774,7,0,10000,0.0,
random,3774,8,0,10000,0.0,
random,3774,9,0,10000,0.0,
random,3775,0,0,10000,0.0,
random,3775,1,4976,10000,49.76,
random,3775,2,986,10000,9.86,
random,3775,3,1016,10000,10.16,
random,3775,4,1010,10000,10.100000000000001,
random,3775,5,1026,10000,10.26,
random,3775,6,986,10000,9.86,
random,3775,7,0,10000,0.0,
random,3775,8,0,10000,0.0,
random,3775,9,0,10000,0.0,
random,3776,0,0,10000,0.0,
random,3776,1,4995,10000,49.95,
random,3776,2,998,10000,9.98,
random,3776,3,995,10000,9.950000000000001,
random,3776,4,1098,10000,10.979999999999999,
random,3776,5,945,10000,9.45,
random,3776,6,969,10000,9.69,
random,3776,7,0,10000,0.0,
random,3776,8,0,10000,0.0,
random,3776,9,0,10000,0.0,
random,3777,0,0,10000,0.0,
random,3777,1,4992,10000,49.919999999999995,
random,3777,2,1019,10000,10.190000000000001,
random,3777,3,944,10000,9.44,
random,3777,4,1014,10000,10.14,
random,3777,5,974,10000,9.74,
random,3777,6,1057,10000,10.57,
random,3777,7,0,10000,0.0,
random,3777,8,0,10000,0.0,
random,3777,9,0,10000,0.0,
random,3778,0,0,10000,0.0,
random,3778,1,5059,10000,50.59,
random,3778,2,943,10000,9.43,
random,3778,3,1004,10000,10.040000000000001,
random,3778,4,951,10000,9.51,
random,3778,5,1040,10000,10.4,
random,3778,6,1003,10000,10.03,
random,3778,7,0,10000,0.0,
random,3778,8,0,10000,0.0,
random,3778,9,0,10000,0.0,
random,3779,0,0,10000,0.0,
random,3779,1,4939,10000,49.39,
random,3779,2,1032,10000,10.32,
random,3779,3,1001,10000,10.01,
random,3779,4,976,10000,9.76,
random,3779,5,1043,10000,10.43,
random,3779,6,1009,10000,10.09,
random,3779,7,0,10000,0.0,
random,3779,8,0,10000,0.0,
random,3779,9,0,10000,0.0,
random,3780,0,0,10000,0.0,
random,3780,1,4976,10000,49.76,
random,3780,2,975,10000,9.75,
random,3780,3,1027,10000,10.27,
random,3780,4,1024,10000,10.24,
random,3780,5,1016,10000,10.16,
random,3780,6,982,10000,9.82,
random,3780,7,0,10000,0.0,
random,3780,8,0,10000,0.0,
random,3780,9,0,10000,0.0,
random,3781,0,0,10000,0.0,
random,3781,1,5013,10000,50.129999999999995,
random,3781,2,1030,10000,10.299999999999999,
random,3781,3,1012,10000,10.12,
random,3781,4,993,10000,9.93,
random,3781,5,989,10000,9.89,
random,3781,6,963,10000,9.629999999999999,
random,3781,7,0,10000,0.0,
random,3781,8,0,10000,0.0,
random,3781,9,0,10000,0.0,
random,3782,0,0,10000,0.0,
random,3782,1,5001,10000,50.01,
random,3782,2,996,10000,9.959999999999999,
random,3782,3,1009,10000,10.09,
random,3782,4,966,10000,9.66,
random,3782,5,1042,10000,10.42,
random,3782,6,986,10000,9.86,
random,3782,7,0,10000,0.0,
random,3782,8,0,10000,0.0,
random,3782,9,0,10000,0.0,
random,3783,0,0,10000,0.0,
random,3783,1,4978,10000,49.78,
random,3783,2,972,10000,9.719999999999999,
random,3783,3,993,10000,9.93,
random,3783,4,1008,10000,10.08,
random,3783,5,1043,10000,10.43,
random,3783,6,1006,10000,10.059999999999999,
random,3783,7,0,10000,0.0,
random,3783,8,0,10000,0.0,
random,3783,9,0,10000,0.0,
random,3784,0,0,10000,0.0,
random,3784,1,5018,10000,50.18,
random,3784,2,996,10000,9.959999999999999,
random,3784,3,999,10000,9.99,
random,3784,4,967,10000,9.67,
random,3784,5,1003,10000,10.03,
random,3784,6,1017,10000,10.17,
random,3784,7,0,10000,0.0,
random,3784,8,0,10000,0.0,
random,3784,9,0,10000,0.0,
random,3785,0,0,10000,0.0,
random,3785,1,5042,10000,50.42,
random,3785,2,997,10000,9.969999999999999,
random,3785,3,952,10000,9.520000000000001,
random,3785,4,997,10000,9.969999999999999,
random,3785,5,1060,10000,10.6,
random,3785,6,952,10000,9.520000000000001,
random,3785,7,0,10000,0.0,
random,3785,8,0,10000,0.0,
random,3785,9,0,10000,0.0,
random,3786,0,0,10000,0.0,
random,3786,1,5025,10000,50.24999999999999,
random,3786,2,998,10000,9.98,
random,3786,3,1024,10000,10.24,
random,3786,4,1015,10000,10.15,
random,3786,5,998,10000,9.98,
random,3786,6,940,10000,9.4,
random,3786,7,0,10000,0.0,
random,3786,8,0,10000,0.0,
random,3786,9,0,10000,0.0,
random,3787,0,0,10000,0.0,
random,3787,1,5033,10000,50.33,
random,3787,2,986,10000,9.86,
random,3787,3,1002,10000,10.02,
random,3787,4,942,10000,9.42,
random,3787,5,1048,10000,10.48,
random,3787,6,989,10000,9.89,
random,3787,7,0,10000,0.0,
random,3787,8,0,10000,0.0,
random,3787,9,0,10000,0.0,
random,3788,0,0,10000,0.0,
random,3788,1,5020,10000,50.2,
random,3788,2,1001,10000,10.01,
random,3788,3,1021,10000,10.209999999999999,
random,3788,4,984,10000,9.84,
random,3788,5,971,10000,9.71,
random,3788,6,1003,10000,10.03,
random,3788,7,0,10000,0.0,
random,3788,8,0,10000,0.0,
random,3788,9,0,10000,0.0,
random,3789,0,0,10000,0.0,
random,3789,1,4956,10000,49.559999999999995,
random,3789,2,1002,10000,10.02,
random,3789,3,1023,10000,10.23,
random,3789,4,1003,10000,10.03,
random,3789,5,958,10000,9.58,
random,3789,6,1058,10000,10.58,
random,3789,7,0,10000,0.0,
random,3789,8,0,10000,0.0,
random,3789,9,0,10000,0.0,
random,3790,0,0,10000,0.0,
random,3790,1,4980,10000,49.8,
random,3790,2,973,10000,9.73,
random,3790,3,1014,10000,10.14,
random,3790,4,1030,10000,10.299999999999999,
random,3790,5,986,10000,9.86,
random,3790,6,1017,10000,10.17,
random,3790,7,0,10000,0.0,
random,3790,8,0,10000,0.0,
random,3790,9,0,10000,0.0,
random,3791,0,0,10000,0.0,
random,3791,1,4952,10000,49.519999999999996,
random,3791,2,1013,10000,10.13,
random,3791,3,1035,10000,10.35,
random,3791,4,988,10000,9.879999999999999,
random,3791,5,1008,10000,10.08,
random,3791,6,1004,10000,10.040000000000001,
random,3791,7,0,10000,0.0,
random,3791,8,0,10000,0.0,
random,3791,9,0,10000,0.0,
random,3792,0,0,10000,0.0,
random,3792,1,4933,10000,49.33,
random,3792,2,1030,10000,10.299999999999999,
random,3792,3,974,10000,9.74,
random,3792,4,1022,10000,10.22,
random,3792,5,1036,10000,10.36,
random,3792,6,1005,10000,10.05,
random,3792,7,0,10000,0.0,
random,3792,8,0,10000,0.0,
random,3792,9,0,10000,0.0,
random,3793,0,0,10000,0.0,
random,3793,1,4961,10000,49.61,
random,3793,2,966,10000,9.66,
random,3793,3,984,10000,9.84,
random,3793,4,1034,10000,10.34,
random,3793,5,1058,10000,10.58,
random,3793,6,997,10000,9.969999999999999,
random,3793,7,0,10000,0.0,
random,3793,8,0,10000,0.0,
random,3793,9,0,10000,0.0,
random,3794,0,0,10000,0.0,
random,3794,1,5054,10000,50.54,
random,3794,2,945,10000,9.45,
random,3794,3,1016,10000,10.16,
random,3794,4,1017,10000,10.17,
random,3794,5,980,10000,9.8,
random,3794,6,988,10000,9.879999999999999,
random,3794,7,0,10000,0.0,
random,3794,8,0,10000,0.0,
random,3794,9,0,10000,0.0,
random,3795,0,0,10000,0.0,
random,3795,1,5031,10000,50.31,
random,3795,2,1012,10000,10.12,
random,3795,3,1016,10000,10.16,
random,3795,4,965,10000,9.65,
random,3795,5,983,10000,9.83,
random,3795,6,993,10000,9.93,
random,3795,7,0,10000,0.0,
random,3795,8,0,10000,0.0,
random,3795,9,0,10000,0.0,
random,3796,0,0,10000,0.0,
random,3796,1,5082,10000,50.82,
random,3796,2,981,10000,9.81,
random,3796,3,1004,10000,10.040000000000001,
random,3796,4,945,10000,9.45,
random,3796,5,990,10000,9.9,
random,3796,6,998,10000,9.98,
random,3796,7,0,10000,0.0,
random,3796,8,0,10000,0.0,
random,3796,9,0,10000,0.0,
random,3797,0,0,10000,0.0,
random,3797,1,4998,10000,49.980000000000004,
random,3797,2,1020,10000,10.2,
random,3797,3,972,10000,9.719999999999999,
random,3797,4,986,10000,9.86,
random,3797,5,1001,10000,10.01,
random,3797,6,1023,10000,10.23,
random,3797,7,0,10000,0.0,
random,3797,8,0,10000,0.0,
random,3797,9,0,10000,0.0,
random,3798,0,0,10000,0.0,
random,3798,1,5091,10000,50.91,
random,3798,2,995,10000,9.950000000000001,
random,3798,3,982,10000,9.82,
random,3798,4,1033,10000,10.33,
random,3798,5,942,10000,9.42,
random,3798,6,957,10000,9.569999999999999,
random,3798,7,0,10000,0.0,
random,3798,8,0,10000,0.0,
random,3798,9,0,10000,0.0,
random,3799,0,0,10000,0.0,
random,3799,1,4996,10000,49.96,
random,3799,2,1029,10000,10.290000000000001,
random,3799,3,995,10000,9.950000000000001,
random,3799,4,981,10000,9.81,
random,3799,5,1015,10000,10.15,
random,3799,6,984,10000,9.84,
random,3799,7,0,10000,0.0,
random,3799,8,0,10000,0.0,
random,3799,9,0,10000,0.0,
random,3800,0,0,10000,0.0,
random,3800,1,4933,10000,49.33,
random,3800,2,1008,10000,10.08,
random,3800,3,982,10000,9.82,
random,3800,4,1047,10000,10.47,
random,3800,5,1010,10000,10.100000000000001,
random,3800,6,1020,10000,10.2,
random,3800,7,0,10000,0.0,
random,3800,8,0,10000,0.0,
random,3800,9,0,10000,0.0,
random,3801,0,0,10000,0.0,
random,3801,1,5060,10000,50.6,
random,3801,2,973,10000,9.73,
random,3801,3,1029,10000,10.290000000000001,
random,3801,4,968,10000,9.68,
random,3801,5,974,10000,9.74,
random,3801,6,996,10000,9.959999999999999,
random,3801,7,0,10000,0.0,
random,3801,8,0,10000,0.0,
random,3801,9,0,10000,0.0,
random,3802,0,0,10000,0.0,
random,3802,1,5045,10000,50.449999999999996,
random,3802,2,1039,10000,10.39,
random,3802,3,976,10000,9.76,
random,3802,4,989,10000,9.89,
random,3802,5,972,10000,9.719999999999999,
random,3802,6,979,10000,9.790000000000001,
random,3802,7,0,10000,0.0,
random,3802,8,0,10000,0.0,
random,3802,9,0,10000,0.0,
random,3803,0,0,10000,0.0,
random,3803,1,5016,10000,50.160000000000004,
random,3803,2,1042,10000,10.42,
random,3803,3,961,10000,9.610000000000001,
random,3803,4,1012,10000,10.12,
random,3803,5,965,10000,9.65,
random,3803,6,1004,10000,10.040000000000001,
random,3803,7,0,10000,0.0,
random,3803,8,0,10000,0.0,
random,3803,9,0,10000,0.0,
random,3804,0,0,10000,0.0,
random,3804,1,4937,10000,49.370000000000005,
random,3804,2,1023,10000,10.23,
random,3804,3,988,10000,9.879999999999999,
random,3804,4,1048,10000,10.48,
random,3804,5,983,10000,9.83,
random,3804,6,1021,10000,10.209999999999999,
random,3804,7,0,10000,0.0,
random,3804,8,0,10000,0.0,
random,3804,9,0,10000,0.0,
random,3805,0,0,10000,0.0,
random,3805,1,5025,10000,50.24999999999999,
random,3805,2,974,10000,9.74,
random,3805,3,970,10000,9.700000000000001,
random,3805,4,1016,10000,10.16,
random,3805,5,972,10000,9.719999999999999,
random,3805,6,1043,10000,10.43,
random,3805,7,0,10000,0.0,
random,3805,8,0,10000,0.0,
random,3805,9,0,10000,0.0,
random,3806,0,0,10000,0.0,
random,3806,1,4877,10000,48.77,
random,3806,2,1039,10000,10.39,
random,3806,3,1021,10000,10.209999999999999,
random,3806,4,1022,10000,10.22,
random,3806,5,1051,10000,10.51,
random,3806,6,990,10000,9.9,
random,3806,7,0,10000,0.0,
random,3806,8,0,10000,0.0,
random,3806,9,0,10000,0.0,
random,3807,0,0,10000,0.0,
random,3807,1,4983,10000,49.830000000000005,
random,3807,2,984,10000,9.84,
random,3807,3,990,10000,9.9,
random,3807,4,1057,10000,10.57,
random,3807,5,971,10000,9.71,
random,3807,6,1015,10000,10.15,
random,3807,7,0,10000,0.0,
random,3807,8,0,10000,0.0,
random,3807,9,0,10000,0.0,
random,3808,0,0,10000,0.0,
random,3808,1,5032,10000,50.32,
random,3808,2,947,10000,9.47,
random,3808,3,990,10000,9.9,
random,3808,4,1026,10000,10.26,
random,3808,5,958,10000,9.58,
random,3808,6,1047,10000,10.47,
random,3808,7,0,10000,0.0,
random,3808,8,0,10000,0.0,
random,3808,9,0,10000,0.0,
random,3809,0,0,10000,0.0,
random,3809,1,5020,10000,50.2,
random,3809,2,1020,10000,10.2,
random,3809,3,955,10000,9.55,
