Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
uniform,3841,4,1035,10000,10.35,
uniform,3841,5,988,10000,9.879999999999999,
uniform,3841,6,948,10000,9.48,
uniform,3841,7,0,10000,0.0,
uniform,3841,8,0,10000,0.0,
uniform,3841,9,0,10000,0.0,
uniform,3842,0,0,10000,0.0,
uniform,3842,1,5047,10000,50.470000000000006,
uniform,3842,2,1004,10000,10.040000000000001,
uniform,3842,3,1039,10000,10.39,
uniform,3842,4,1002,10000,10.02,
uniform,3842,5,924,10000,9.24,
uniform,3842,6,984,10000,9.84,
uniform,3842,7,0,10000,0.0,
uniform,3842,8,0,10000,0.0,
uniform,3842,9,0,10000,0.0,
uniform,3843,0,0,10000,0.0,
uniform,3843,1,4952,10000,49.519999999999996,
uniform,3843,2,1025,10000,10.25,
uniform,3843,3,1018,10000,10.18,
uniform,3843,4,989,10000,9.89,
uniform,3843,5,997,10000,9.969999999999999,
uniform,3843,6,1019,10000,10.190000000000001,
uniform,3843,7,0,10000,0.0,
uniform,3843,8,0,10000,0.0,
uniform,3843,9,0,10000,0.0,
uniform,3844,0,0,10000,0.0,
uniform,3844,1,5069,10000,50.690000000000005,
uniform,3844,2,1057,10000,10.57,
uniform,3844,3,984,10000,9.84,
uniform,3844,4,962,10000,9.62,
uniform,3844,5,974,10000,9.74,
uniform,3844,6,954,10000,9.54,
uniform,3844,7,0,10000,0.0,
uniform,3844,8,0,10000,0.0,
uniform,3844,9,0,10000,0.0,
uniform,3845,0,0,10000,0.0,
uniform,3845,1,5024,10000,50.239999999999995,
uniform,3845,2,960,10000,9.6,
uniform,3845,3,1003,10000,10.03,
uniform,3845,4,986,10000,9.86,
uniform,3845,5,985,10000,9.85,
uniform,3845,6,1042,10000,10.42,
uniform,3845,7,0,10000,0.0,
uniform,3845,8,0,10000,0.0,
uniform,3845,9,0,10000,0.0,
uniform,3846,0,0,10000,0.0,
uniform,3846,1,5040,10000,50.4,
uniform,3846,2,990,10000,9.9,
uniform,3846,3,959,10000,9.59,
uniform,3846,4,986,10000,9.86,
uniform,3846,5,961,10000,9.610000000000001,
uniform,3846,6,1064,10000,10.639999999999999,
uniform,3846,7,0,10000,0.0,
uniform,3846,8,0,10000,0.0,
uniform,3846,9,0,10000,0.0,
uniform,3847,0,0,10000,0.0,
uniform,3847,1,4942,10000,49.419999999999995,
uniform,3847,2,1025,10000,10.25,
uniform,3847,3,953,10000,9.53,
uniform,3847,4,1031,10000,10.31,
uniform,3847,5,1013,10000,10.13,
uniform,3847,6,1036,10000,10.36,
uniform,3847,7,0,10000,0.0,
uniform,3847,8,0,10000,0.0,
uniform,3847,9,0,10000,0.0,
uniform,3848,0,0,10000,0.0,
uniform,3848,1,4908,10000,49.08,
uniform,3848,2,1038,10000,10.38,
uniform,3848,3,1029,10000,10.290000000000001,
uniform,3848,4,1004,10000,10.040000000000001,
uniform,3848,5,975,10000,9.75,
uniform,3848,6,1046,10000,10.459999999999999,
uniform,3848,7,0,10000,0.0,
uniform,3848,8,0,10000,0.0,
uniform,3848,9,0,10000,0.0,
uniform,3849,0,0,10000,0.0,
uniform,3849,1,5078,10000,50.78,
uniform,3849,2,995,10000,9.950000000000001,
uniform,3849,3,975,10000,9.75,
uniform,3849,4,969,10000,9.69,
uniform,3849,5,1005,10000,10.05,
uniform,3849,6,978,10000,9.78,
uniform,3849,7,0,10000,0.0,
uniform,3849,8,0,10000,0.0,
uniform,3849,9,0,10000,0.0,
uniform,3850,0,0,10000,0.0,
uniform,3850,1,4992,10000,49.919999999999995,
uniform,3850,2,1002,10000,10.02,
uniform,3850,3,996,10000,9.959999999999999,
uniform,3850,4,992,10000,9.92,
uniform,3850,5,1016,10000,10.16,
uniform,3850,6,1002,10000,10.02,
uniform,3850,7,0,10000,0.0,
uniform,3850,8,0,10000,0.0,
uniform,3850,9,0,10000,0.0,
uniform,3851,0,0,10000,0.0,
uniform,3851,1,5114,10000,51.13999999999999,
uniform,3851,2,988,10000,9.879999999999999,
uniform,3851,3,947,10000,9.47,
uniform,3851,4,957,10000,9.569999999999999,
uniform,3851,5,997,10000,9.969999999999999,
uniform,3851,6,997,10000,9.969999999999999,
uniform,3851,7,0,10000,0.0,
uniform,3851,8,0,10000,0.0,
uniform,3851,9,0,10000,0.0,
uniform,3852,0,0,10000,0.0,
uniform,3852,1,4957,10000,49.57,
uniform,3852,2,981,10000,9.81,
uniform,3852,3,1040,10000,10.4,
uniform,3852,4,998,10000,9.98,
uniform,3852,5,1028,10000,10.280000000000001,
uniform,3852,6,996,10000,9.959999999999999,
uniform,3852,7,0,10000,0.0,
uniform,3852,8,0,10000,0.0,
uniform,3852,9,0,10000,0.0,
uniform,3853,0,0,10000,0.0,
uniform,3853,1,5048,10000,50.480000000000004,
uniform,3853,2,962,10000,9.62,
uniform,3853,3,990,10000,9.9,
uniform,3853,4,1039,10000,10.39,
uniform,3853,5,972,10000,9.719999999999999,
uniform,3853,6,989,10000,9.89,
uniform,3853,7,0,10000,0.0,
uniform,3853,8,0,10000,0.0,
uniform,3853,9,0,10000,0.0,
uniform,3854,0,0,10000,0.0,
uniform,3854,1,4935,10000,49.35,
uniform,3854,2,1039,10000,10.39,
uniform,3854,3,1024,10000,10.24,
uniform,3854,4,1004,10000,10.040000000000001,
uniform,3854,5,995,10000,9.950000000000001,
uniform,3854,6,1003,10000,10.03,
uniform,3854,7,0,10000,0.0,
uniform,3854,8,0,10000,0.0,
uniform,3854,9,0,10000,0.0,
uniform,3855,0,0,10000,0.0,
uniform,3855,1,5005,10000,50.05,
uniform,3855,2,943,10000,9.43,
uniform,3855,3,1031,10000,10.31,
uniform,3855,4,927,10000,9.27,
uniform,3855,5,1058,10000,10.58,
uniform,3855,6,1036,10000,10.36,
uniform,3855,7,0,10000,0.0,
uniform,3855,8,0,10000,0.0,
uniform,3855,9,0,10000,0.0,
uniform,3856,0,0,10000,0.0,
uniform,3856,1,5021,10000,50.21,
uniform,3856,2,995,10000,9.950000000000001,
uniform,3856,3,1007,10000,10.07,
uniform,3856,4,991,10000,9.91,
uniform,3856,5,1004,10000,10.040000000000001,
uniform,3856,6,982,10000,9.82,
uniform,3856,7,0,10000,0.0,
uniform,3856,8,0,10000,0.0,
uniform,3856,9,0,10000,0.0,
uniform,3857,0,0,10000,0.0,
uniform,3857,1,5087,10000,50.870000000000005,
uniform,3857,2,1007,10000,10.07,
uniform,3857,3,986,10000,9.86,
uniform,3857,4,971,10000,9.71,
uniform,3857,5,947,10000,9.47,
uniform,3857,6,1002,10000,10.02,
uniform,3857,7,0,10000,0.0,
uniform,3857,8,0,10000,0.0,
uniform,3857,9,0,10000,0.0,
uniform,3858,0,0,10000,0.0,
uniform,3858,1,5012,10000,50.12,
uniform,3858,2,1028,10000,10.280000000000001,
uniform,3858,3,996,10000,9.959999999999999,
uniform,3858,4,1012,10000,10.12,
uniform,3858,5,951,10000,9.51,
uniform,3858,6,1001,10000,10.01,
uniform,3858,7,0,10000,0.0,
uniform,3858,8,0,10000,0.0,
uniform,3858,9,0,10000,0.0,
uniform,3859,0,0,10000,0.0,
uniform,3859,1,4987,10000,49.87,
uniform,3859,2,995,10000,9.950000000000001,
uniform,3859,3,1032,10000,10.32,
uniform,3859,4,1013,10000,10.13,
uniform,3859,5,1013,10000,10.13,
uniform,3859,6,960,10000,9.6,
uniform,3859,7,0,10000,0.0,
uniform,3859,8,0,10000,0.0,
uniform,3859,9,0,10000,0.0,
uniform,3860,0,0,10000,0.0,
uniform,3860,1,4994,10000,49.94,
uniform,3860,2,1022,10000,10.22,
uniform,3860,3,1009,10000,10.09,
uniform,3860,4,1012,10000,10.12,
uniform,3860,5,1006,10000,10.059999999999999,
uniform,3860,6,957,10000,9.569999999999999,
uniform,3860,7,0,10000,0.0,
uniform,3860,8,0,10000,0.0,
uniform,3860,9,0,10000,0.0,
uniform,3861,0,0,10000,0.0,
uniform,3861,1,5036,10000,50.36000000000001,
uniform,3861,2,981,10000,9.81,
uniform,3861,3,1010,10000,10.100000000000001,
uniform,3861,4,914,10000,9.139999999999999,
uniform,3861,5,1088,10000,10.879999999999999,
uniform,3861,6,971,10000,9.71,
uniform,3861,7,0,10000,0.0,
uniform,3861,8,0,10000,0.0,
uniform,3861,9,0,10000,0.0,
uniform,3862,0,0,10000,0.0,
uniform,3862,1,4968,10000,49.68,
uniform,3862,2,1014,10000,10.14,
uniform,3862,3,1006,10000,10.059999999999999,
uniform,3862,4,987,10000,9.87,
uniform,3862,5,1016,10000,10.16,
uniform,3862,6,1009,10000,10.09,
uniform,3862,7,0,10000,0.0,
uniform,3862,8,0,10000,0.0,
uniform,3862,9,0,10000,0.0,
uniform,3863,0,0,10000,0.0,
uniform,3863,1,5058,10000,50.580000000000005,
uniform,3863,2,954,10000,9.54,
uniform,3863,3,963,10000,9.629999999999999,
uniform,3863,4,1039,10000,10.39,
uniform,3863,5,1012,10000,10.12,
uniform,3863,6,974,10000,9.74,
uniform,3863,7,0,10000,0.0,
uniform,3863,8,0,10000,0.0,
uniform,3863,9,0,10000,0.0,
uniform,3864,0,0,10000,0.0,
uniform,3864,1,5050,10000,50.5,
uniform,3864,2,1013,10000,10.13,
uniform,3864,3,1016,10000,10.16,
uniform,3864,4,1003,10000,10.03,
uniform,3864,5,968,10000,9.68,
uniform,3864,6,950,10000,9.5,
uniform,3864,7,0,10000,0.0,
uniform,3864,8,0,10000,0.0,
uniform,3864,9,0,10000,0.0,
uniform,3865,0,0,10000,0.0,
uniform,3865,1,4979,10000,49.79,
uniform,3865,2,1021,10000,10.209999999999999,
uniform,3865,3,1015,10000,10.15,
uniform,3865,4,1016,10000,10.16,
uniform,3865,5,1001,10000,10.01,
uniform,3865,6,968,10000,9.68,
uniform,3865,7,0,10000,0.0,
uniform,3865,8,0,10000,0.0,
uniform,3865,9,0,10000,0.0,
uniform,3866,0,0,10000,0.0,
uniform,3866,1,4987,10000,49.87,
uniform,3866,2,963,10000,9.629999999999999,
uniform,3866,3,991,10000,9.91,
uniform,3866,4,1059,10000,10.59,
uniform,3866,5,996,10000,9.959999999999999,
uniform,3866,6,1004,10000,10.040000000000001,
uniform,3866,7,0,10000,0.0,
uniform,3866,8,0,10000,0.0,
uniform,3866,9,0,10000,0.0,
uniform,3867,0,0,10000,0.0,
uniform,3867,1,5019,10000,50.19,
uniform,3867,2,1013,10000,10.13,
uniform,3867,3,941,10000,9.41,
uniform,3867,4,1020,10000,10.2,
uniform,3867,5,1034,10000,10.34,
uniform,3867,6,973,10000,9.73,
uniform,3867,7,0,10000,0.0,
uniform,3867,8,0,10000,0.0,
uniform,3867,9,0,10000,0.0,
uniform,3868,0,0,10000,0.0,
uniform,3868,1,4932,10000,49.32,
uniform,3868,2,958,10000,9.58,
uniform,3868,3,1092,10000,10.92,
uniform,3868,4,1026,10000,10.26,
uniform,3868,5,977,10000,9.77,
uniform,3868,6,1015,10000,10.15,
uniform,3868,7,0,10000,0.0,
uniform,3868,8,0,10000,0.0,
uniform,3868,9,0,10000,0.0,
uniform,3869,0,0,10000,0.0,
uniform,3869,1,5003,10000,50.029999999999994,
uniform,3869,2,1035,10000,10.35,
uniform,3869,3,1007,10000,10.07,
uniform,3869,4,984,10000,9.84,
uniform,3869,5,961,10000,9.610000000000001,
uniform,3869,6,1010,10000,10.100000000000001,
uniform,3869,7,0,10000,0.0,
uniform,3869,8,0,10000,0.0,
uniform,3869,9,0,10000,0.0,
uniform,3870,0,0,10000,0.0,
uniform,3870,1,5007,10000,50.07,
uniform,3870,2,967,10000,9.67,
uniform,3870,3,1037,10000,10.37,
uniform,3870,4,983,10000,9.83,
uniform,3870,5,921,10000,9.21,
uniform,3870,6,1085,10000,10.85,
uniform,3870,7,0,10000,0.0,
uniform,3870,8,0,10000,0.0,
uniform,3870,9,0,10000,0.0,
uniform,3871,0,0,10000,0.0,
uniform,3871,1,4977,10000,49.769999999999996,
uniform,3871,2,956,10000,9.56,
uniform,3871,3,1023,10000,10.23,
uniform,3871,4,1034,10000,10.34,
uniform,3871,5,1023,10000,10.23,
uniform,3871,6,987,10000,9.87,
uniform,3871,7,0,10000,0.0,
uniform,3871,8,0,10000,0.0,
uniform,3871,9,0,10000,0.0,
uniform,3872,0,0,10000,0.0,
uniform,3872,1,4960,10000,49.6,
uniform,3872,2,1016,10000,10.16,
uniform,3872,3,1026,10000,10.26,
uniform,3872,4,993,10000,9.93,
uniform,3872,5,989,10000,9.89,
uniform,3872,6,1016,10000,10.16,
uniform,3872,7,0,10000,0.0,
uniform,3872,8,0,10000,0.0,
uniform,3872,9,0,10000,0.0,
uniform,3873,0,0,10000,0.0,
uniform,3873,1,4996,10000,49.96,
uniform,3873,2,1022,10000,10.22,
uniform,3873,3,1015,10000,10.15,
uniform,3873,4,990,10000,9.9,
uniform,3873,5,993,10000,9.93,
uniform,3873,6,984,10000,9.84,
uniform,3873,7,0,10000,0.0,
uniform,3873,8,0,10000,0.0,
uniform,3873,9,0,10000,0.0,
uniform,3874,0,0,10000,0.0,
uniform,3874,1,5006,10000,50.06,
uniform,3874,2,1016,10000,10.16,
uniform,3874,3,965,10000,9.65,
uniform,3874,4,999,10000,9.99,
uniform,3874,5,999,10000,9.99,
uniform,3874,6,1015,10000,10.15,
uniform,3874,7,0,10000,0.0,
uniform,3874,8,0,10000,0.0,
uniform,3874,9,0,10000,0.0,
uniform,3875,0,0,10000,0.0,
uniform,3875,1,4876,10000,48.76,
uniform,3875,2,997,10000,9.969999999999999,
uniform,3875,3,1047,10000,10.47,
uniform,3875,4,1010,10000,10.100000000000001,
uniform,3875,5,1019,10000,10.190000000000001,
uniform,3875,6,1051,10000,10.51,
uniform,3875,7,0,10000,0.0,
uniform,3875,8,0,10000,0.0,
uniform,3875,9,0,10000,0.0,
uniform,3876,0,0,10000,0.0,
uniform,3876,1,4983,10000,49.830000000000005,
uniform,3876,2,1008,10000,10.08,
uniform,3876,3,1007,10000,10.07,
uniform,3876,4,996,10000,9.959999999999999,
uniform,3876,5,975,10000,9.75,
uniform,3876,6,1031,10000,10.31,
uniform,3876,7,0,10000,0.0,
uniform,3876,8,0,10000,0.0,
uniform,3876,9,0,10000,0.0,
uniform,3877,0,0,10000,0.0,
uniform,3877,1,5110,10000,51.1,
uniform,3877,2,920,10000,9.2,
uniform,3877,3,1015,10000,10.15,
uniform,3877,4,990,10000,9.9,
uniform,3877,5,955,10000,9.55,
uniform,3877,6,1010,10000,10.100000000000001,
uniform,3877,7,0,10000,0.0,
uniform,3877,8,0,10000,0.0,
uniform,3877,9,0,10000,0.0,
uniform,3878,0,0,10000,0.0,
uniform,3878,1,4954,10000,49.54,
uniform,3878,2,980,10000,9.8,
uniform,3878,3,980,10000,9.8,
uniform,3878,4,1001,10000,10.01,
uniform,3878,5,1033,10000,10.33,
uniform,3878,6,1052,10000,10.52,
uniform,3878,7,0,10000,0.0,
uniform,3878,8,0,10000,0.0,
uniform,3878,9,0,10000,0.0,
uniform,3879,0,0,10000,0.0,
uniform,3879,1,4991,10000,49.91,
uniform,3879,2,1001,10000,10.01,
uniform,3879,3,989,10000,9.89,
uniform,3879,4,1011,10000,10.11,
uniform,3879,5,1034,10000,10.34,
uniform,3879,6,974,10000,9.74,
uniform,3879,7,0,10000,0.0,
uniform,3879,8,0,10000,0.0,
uniform,3879,9,0,10000,0.0,
uniform,3880,0,0,10000,0.0,
uniform,3880,1,4959,10000,49.59,
uniform,3880,2,1029,10000,10.290000000000001,
uniform,3880,3,1034,10000,10.34,
uniform,3880,4,1045,10000,10.45,
uniform,3880,5,937,10000,9.370000000000001,
uniform,3880,6,996,10000,9.959999999999999,
uniform,3880,7,0,10000,0.0,
uniform,3880,8,0,10000,0.0,
uniform,3880,9,0,10000,0.0,
uniform,3881,0,0,10000,0.0,
uniform,3881,1,5042,10000,50.42,
uniform,3881,2,947,10000,9.47,
uniform,3881,3,976,10000,9.76,
uniform,3881,4,1007,10000,10.07,
uniform,3881,5,1009,10000,10.09,
uniform,3881,6,1019,10000,10.190000000000001,
uniform,3881,7,0,10000,0.0,
uniform,3881,8,0,10000,0.0,
uniform,3881,9,0,10000,0.0,
uniform,3882,0,0,10000,0.0,
uniform,3882,1,4960,10000,49.6,
uniform,3882,2,994,10000,9.94,
uniform,3882,3,1048,10000,10.48,
uniform,3882,4,999,10000,9.99,
uniform,3882,5,1005,10000,10.05,
uniform,3882,6,994,10000,9.94,
uniform,3882,7,0,10000,0.0,
uniform,3882,8,0,10000,0.0,
uniform,3882,9,0,10000,0.0,
uniform,3883,0,0,10000,0.0,
uniform,3883,1,5000,10000,50.0,
uniform,3883,2,1012,10000,10.12,
uniform,3883,3,1002,10000,10.02,
uniform,3883,4,990,10000,9.9,
uniform,3883,5,981,10000,9.81,
uniform,3883,6,1015,10000,10.15,
uniform,3883,7,0,10000,0.0,
uniform,3883,8,0,10000,0.0,
uniform,3883,9,0,10000,0.0,
uniform,3884,0,0,10000,0.0,
uniform,3884,1,4963,10000,49.63,
uniform,3884,2,988,10000,9.879999999999999,
uniform,3884,3,1017,10000,10.17,
uniform,3884,4,1003,10000,10.03,
uniform,3884,5,1026,10000,10.26,
uniform,3884,6,1003,10000,10.03,
uniform,3884,7,0,10000,0.0,
uniform,3884,8,0,10000,0.0,
uniform,3884,9,0,10000,0.0,
uniform,3885,0,0,10000,0.0,
uniform,3885,1,5008,10000,50.080000000000005,
uniform,3885,2,972,10000,9.719999999999999,
uniform,3885,3,1056,10000,10.56,
uniform,3885,4,1030,10000,10.299999999999999,
uniform,3885,5,943,10000,9.43,
uniform,3885,6,991,10000,9.91,
uniform,3885,7,0,10000,0.0,
uniform,3885,8,0,10000,0.0,
uniform,3885,9,0,10000,0.0,
uniform,3886,0,0,10000,0.0,
uniform,3886,1,4992,10000,49.919999999999995,
uniform,3886,2,1000,10000,10.0,
uniform,3886,3,1034,10000,10.34,
uniform,3886,4,983,10000,9.83,
uniform,3886,5,1007,10000,10.07,
uniform,3886,6,984,10000,9.84,
uniform,3886,7,0,10000,0.0,
uniform,3886,8,0,10000,0.0,
uniform,3886,9,0,10000,0.0,
uniform,3887,0,0,10000,0.0,
uniform,3887,1,5142,10000,51.42,
uniform,3887,2,971,10000,9.71,
uniform,3887,3,985,10000,9.85,
uniform,3887,4,942,10000,9.42,
uniform,3887,5,979,10000,9.790000000000001,
uniform,3887,6,981,10000,9.81,
uniform,3887,7,0,10000,0.0,
uniform,3887,8,0,10000,0.0,
uniform,3887,9,0,10000,0.0,
uniform,3888,0,0,10000,0.0,
uniform,3888,1,5009,10000,50.09,
uniform,3888,2,1012,10000,10.12,
uniform,3888,3,1008,10000,10.08,
uniform,3888,4,1034,10000,10.34,
uniform,3888,5,933,10000,9.33,
uniform,3888,6,1004,10000,10.040000000000001,
uniform,3888,7,0,10000,0.0,
uniform,3888,8,0,10000,0.0,
uniform,3888,9,0,10000,0.0,
uniform,3889,0,0,10000,0.0,
uniform,3889,1,4922,10000,49.220000000000006,
uniform,3889,2,1054,10000,10.54,
uniform,3889,3,1047,10000,10.47,
uniform,3889,4,980,10000,9.8,
uniform,3889,5,1006,10000,10.059999999999999,
uniform,3889,6,991,10000,9.91,
uniform,3889,7,0,10000,0.0,
uniform,3889,8,0,10000,0.0,
uniform,3889,9,0,10000,0.0,
uniform,3890,0,0,10000,0.0,
uniform,3890,1,4981,10000,49.81,
uniform,3890,2,1003,10000,10.03,
uniform,3890,3,1010,10000,10.100000000000001,
uniform,3890,4,995,10000,9.950000000000001,
uniform,3890,5,1025,10000,10.25,
uniform,3890,6,986,10000,9.86,
uniform,3890,7,0,10000,0.0,
uniform,3890,8,0,10000,0.0,
uniform,3890,9,0,10000,0.0,
uniform,3891,0,0,10000,0.0,
uniform,3891,1,4915,10000,49.15,
uniform,3891,2,1014,10000,10.14,
uniform,3891,3,987,10000,9.87,
uniform,3891,4,1069,10000,10.69,
uniform,3891,5,994,10000,9.94,
uniform,3891,6,1021,10000,10.209999999999999,
uniform,3891,7,0,10000,0.0,
uniform,3891,8,0,10000,0.0,
uniform,3891,9,0,10000,0.0,
uniform,3892,0,0,10000,0.0,
uniform,3892,1,4984,10000,49.84,
uniform,3892,2,1035,10000,10.35,
uniform,3892,3,1027,10000,10.27,
uniform,3892,4,979,10000,9.790000000000001,
uniform,3892,5,955,10000,9.55,
uniform,3892,6,1020,10000,10.2,
uniform,3892,7,0,10000,0.0,
uniform,3892,8,0,10000,0.0,
uniform,3892,9,0,10000,0.0,
uniform,3893,0,0,10000,0.0,
uniform,3893,1,4990,10000,49.9,
uniform,3893,2,1001,10000,10.01,
uniform,3893,3,979,10000,9.790000000000001,
uniform,3893,4,1006,10000,10.059999999999999,
uniform,3893,5,1010,10000,10.100000000000001,
uniform,3893,6,1014,10000,10.14,
uniform,3893,7,0,10000,0.0,
uniform,3893,8,0,10000,0.0,
uniform,3893,9,0,10000,0.0,
uniform,3894,0,0,10000,0.0,
uniform,3894,1,4983,10000,49.830000000000005,
uniform,3894,2,1007,10000,10.07,
uniform,3894,3,998,10000,9.98,
uniform,3894,4,1023,10000,10.23,
uniform,3894,5,1010,10000,10.100000000000001,
uniform,3894,6,979,10000,9.790000000000001,
uniform,3894,7,0,10000,0.0,
uniform,3894,8,0,10000,0.0,
uniform,3894,9,0,10000,0.0,
uniform,3895,0,0,10000,0.0,
uniform,3895,1,5142,10000,51.42,
uniform,3895,2,967,10000,9.67,
uniform,3895,3,917,10000,9.17,
uniform,3895,4,1042,10000,10.42,
uniform,3895,5,975,10000,9.75,
uniform,3895,6,957,10000,9.569999999999999,
uniform,3895,7,0,10000,0.0,
uniform,3895,8,0,10000,0.0,
uniform,3895,9,0,10000,0.0,
uniform,3896,0,0,10000,0.0,
uniform,3896,1,5081,10000,50.81,
uniform,3896,2,1012,10000,10.12,
uniform,3896,3,973,10000,9.73,
uniform,3896,4,946,10000,9.46,
uniform,3896,5,1007,10000,10.07,
uniform,3896,6,981,10000,9.81,
uniform,3896,7,0,10000,0.0,
uniform,3896,8,0,10000,0.0,
uniform,3896,9,0,10000,0.0,
uniform,3897,0,0,10000,0.0,
uniform,3897,1,5006,10000,50.06,
uniform,3897,2,1007,10000,10.07,
uniform,3897,3,984,10000,9.84,
uniform,3897,4,1029,10000,10.290000000000001,
uniform,3897,5,974,10000,9.74,
uniform,3897,6,1000,10000,10.0,
uniform,3897,7,0,10000,0.0,
uniform,3897,8,0,10000,0.0,
uniform,3897,9,0,10000,0.0,
uniform,3898,0,0,10000,0.0,
uniform,3898,1,4964,10000,49.64,
uniform,3898,2,972,10000,9.719999999999999,
uniform,3898,3,986,10000,9.86,
uniform,3898,4,1014,10000,10.14,
uniform,3898,5,1079,10000,10.79,
uniform,3898,6,985,10000,9.85,
uniform,3898,7,0,10000,0.0,
uniform,3898,8,0,10000,0.0,
uniform,3898,9,0,10000,0.0,
uniform,3899,0,0,10000,0.0,
uniform,3899,1,5018,10000,50.18,
uniform,3899,2,1010,10000,10.100000000000001,
uniform,3899,3,1058,10000,10.58,
uniform,3899,4,971,10000,9.71,
uniform,3899,5,940,10000,9.4,
uniform,3899,6,1003,10000,10.03,
uniform,3899,7,0,10000,0.0,
uniform,3899,8,0,10000,0.0,
uniform,3899,9,0,10000,0.0,
uniform,3900,0,0,10000,0.0,
uniform,3900,1,5102,10000,51.019999999999996,
uniform,3900,2,1002,10000,10.02,
uniform,3900,3,1028,10000,10.280000000000001,
uniform,3900,4,981,10000,9.81,
uniform,3900,5,945,10000,9.45,
uniform,3900,6,942,10000,9.42,
uniform,3900,7,0,10000,0.0,
uniform,3900,8,0,10000,0.0,
uniform,3900,9,0,10000,0.0,
uniform,3901,0,0,10000,0.0,
uniform,3901,1,4977,10000,49.769999999999996,
uniform,3901,2,971,10000,9.71,
uniform,3901,3,1041,10000,10.41,
uniform,3901,4,1004,10000,10.040000000000001,
uniform,3901,5,1032,10000,10.32,
uniform,3901,6,975,10000,9.75,
uniform,3901,7,0,10000,0.0,
uniform,3901,8,0,10000,0.0,
uniform,3901,9,0,10000,0.0,
uniform,3902,0,0,10000,0.0,
uniform,3902,1,5034,10000,50.339999999999996,
uniform,3902,2,961,10000,9.610000000000001,
uniform,3902,3,1004,10000,10.040000000000001,
uniform,3902,4,1012,10000,10.12,
uniform,3902,5,1020,10000,10.2,
uniform,3902,6,969,10000,9.69,
uniform,3902,7,0,10000,0.0,
uniform,3902,8,0,10000,0.0,
uniform,3902,9,0,10000,0.0,
uniform,3903,0,0,10000,0.0,
uniform,3903,1,5042,10000,50.42,
uniform,3903,2,971,10000,9.71,
uniform,3903,3,979,10000,9.790000000000001,
uniform,3903,4,1021,10000,10.209999999999999,
uniform,3903,5,988,10000,9.879999999999999,
uniform,3903,6,999,10000,9.99,
uniform,3903,7,0,10000,0.0,
uniform,3903,8,0,10000,0.0,
uniform,3903,9,0,10000,0.0,
uniform,3904,0,0,10000,0.0,
uniform,3904,1,4983,10000,49.830000000000005,
uniform,3904,2,1012,10000,10.12,
uniform,3904,3,1029,10000,10.290000000000001,
uniform,3904,4,1014,10000,10.14,
uniform,3904,5,988,10000,9.879999999999999,
uniform,3904,6,974,10000,9.74,
uniform,3904,7,0,10000,0.0,
uniform,3904,8,0,10000,0.0,
uniform,3904,9,0,10000,0.0,
uniform,3905,0,0,10000,0.0,
uniform,3905,1,5050,10000,50.5,
uniform,3905,2,1011,10000,10.11,
uniform,3905,3,1003,10000,10.03,
uniform,3905,4,989,10000,9.89,
uniform,3905,5,950,10000,9.5,
uniform,3905,6,997,10000,9.969999999999999,
uniform,3905,7,0,10000,0.0,
uniform,3905,8,0,10000,0.0,
uniform,3905,9,0,10000,0.0,
uniform,3906,0,0,10000,0.0,
uniform,3906,1,4988,10000,49.88,
uniform,3906,2,1005,10000,10.05,
uniform,3906,3,1011,10000,10.11,
uniform,3906,4,1041,10000,10.41,
uniform,3906,5,942,10000,9.42,
uniform,3906,6,1013,10000,10.13,
uniform,3906,7,0,10000,0.0,
uniform,3906,8,0,10000,0.0,
uniform,3906,9,0,10000,0.0,
uniform,3907,0,0,10000,0.0,
uniform,3907,1,4918,10000,49.18,
uniform,3907,2,1004,10000,10.040000000000001,
uniform,3907,3,1030,10000,10.299999999999999,
uniform,3907,4,1033,10000,10.33,
uniform,3907,5,974,10000,9.74,
uniform,3907,6,1041,10000,10.41,
uniform,3907,7,0,10000,0.0,
uniform,3907,8,0,10000,0.0,
uniform,3907,9,0,10000,0.0,
uniform,3908,0,0,10000,0.0,
uniform,3908,1,5057,10000,50.57000000000001,
uniform,3908,2,986,10000,9.86,
uniform,3908,3,978,10000,9.78,
uniform,3908,4,984,10000,9.84,
uniform,3908,5,969,10000,9.69,
uniform,3908,6,1026,10000,10.26,
uniform,3908,7,0,10000,0.0,
uniform,3908,8,0,10000,0.0,
uniform,3908,9,0,10000,0.0,
uniform,3909,0,0,10000,0.0,
uniform,3909,1,5011,10000,50.11,
uniform,3909,2,1006,10000,10.059999999999999,
uniform,3909,3,988,10000,9.879999999999999,
uniform,3909,4,1041,10000,10.41,
uniform,3909,5,979,10000,9.790000000000001,
uniform,3909,6,975,10000,9.75,
uniform,3909,7,0,10000,0.0,
uniform,3909,8,0,10000,0.0,
uniform,3909,9,0,10000,0.0,
uniform,3910,0,0,10000,0.0,
uniform,3910,1,5041,10000,50.41,
uniform,3910,2,947,10000,9.47,
uniform,3910,3,1029,10000,10.290000000000001,
uniform,3910,4,1053,10000,10.530000000000001,
uniform,3910,5,1014,10000,10.14,
uniform,3910,6,916,10000,9.16,
uniform,3910,7,0,10000,0.0,
uniform,3910,8,0,10000,0.0,
uniform,3910,9,0,10000,0.0,
uniform,3911,0,0,10000,0.0,
uniform,3911,1,4966,10000,49.66,
uniform,3911,2,963,10000,9.629999999999999,
